ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,glacier_frac
6012,Near Commerce Ok,Mississippi,Neosho,1077,US,15218.8,15200.63,36.9287,-94.9575,-94.975,36.925, ,calibrated,01/01/1980 00:00',18/10/2023 00:00',19/10/2003 00:00',0.661439,0.0284061,KGEJSD,NorthAmerica,Mississipi,0.0
6013,Littlefield Ariz,Colorado Pacific Ocean,Virgin,1077,US,13183.1,12756.03,36.8916,-113.9244,-113.925,36.875, ,calibrated,01/01/1980 00:00',07/12/2022 00:00',08/12/1982 00:00',0.747737,0.239359,KGE,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,0.0
6015,Beaver Ok,Mississippi,Beaver,1077,US,20603.5,20924.38,36.8222,-100.5193,-100.575,36.825, ,calibrated,01/01/1980 00:00',17/10/2023 00:00',18/10/2003 00:00',0.130862,0.457091,KGEJSD,NorthAmerica,Mississipi,0.0
6016,Farmington Nm,Colorado Pacific Ocean,San Juan,1077,US,18751.6,18777.11,36.7228,-108.2256,-108.225,36.725, ,calibrated,01/01/1980 00:00',14/10/2020 00:00',15/10/2000 00:00',0.626779,0.096639,KGEJSD,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,0.0
6018,Near Spreckels Ca,Salinas,Salinas,1077,US,10764.0,10866.07,36.6311,-121.6724,-121.675,36.625, ,calibrated,01/01/1980 00:00',19/10/2022 00:00',20/10/2002 00:00',0.830757,0.45846,KGE,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,0.0
6020,Near Waynoka Ok,Mississippi,Cimarron,1077,US,34535.1,30279.8,36.5173,-98.8795,-98.825,36.475, ,calibrated,01/01/1980 00:00',18/10/2023 00:00',19/10/2003 00:00',0.45799,0.181802,KGE,NorthAmerica,Mississipi,0.0
6021,Roanoke Rapids N C,Roanoke,Roanoke,1077,US,21714.6,21987.17235,36.4605,-77.6345,-77.625,36.475, ,calibrated,01/01/1980 00:00',09/11/2023 00:00',10/11/2003 00:00',0.657786,0.177422,KGE,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6023,Minhe,Yellow _ Huang He,Huang Shui,1077,CN,15342.0,15333.6,36.3358,102.8197,102.775,36.325, ,calibrated,01/01/1980 00:00',01/01/1998 00:00',01/01/1980 00:00',0.824191,0.0495274,KGEJSD,Asia,Japan_China,0.0
6024,Below Taos Junction Bridge Near Taos   Nm,Bravo,Grande,1077,US,25200.7,24954.54,36.32,-105.7544,-105.775,36.325, ,calibrated,01/01/1980 00:00',10/01/2023 00:00',11/01/2003 00:00',0.667405,0.0477621,KGEJSD,CentralAmerica,All,0.0
6025,Near Claremore Ok,Mississippi,Verdigris,1077,US,16923.1,16833.58,36.3073,-95.698,-95.675,36.275, ,calibrated,01/01/1983 00:00',14/11/2023 00:00',15/11/2003 00:00',0.596245,0.39038,KGE,NorthAmerica,Mississipi,0.0
6026,Old Hickory Dam Tw  Tn,Mississippi,Cumberland,1077,US,30233.0,30569.51,36.2964,-86.6578,-86.675,36.275, ,calibrated,01/01/1980 00:00',01/10/2007 00:00',05/07/1987 00:00',0.760817,0.028463,KGEJSD,NorthAmerica,Mississipi,0.0
6028,Near Chouteau Ok,Mississippi,Neosho,1077,US,29873.1,29922.72,36.2295,-95.1827,-95.225,36.225, ,calibrated,01/01/1980 00:00',06/10/2022 00:00',07/10/2002 00:00',0.702292,0.221895,KGEJSD,NorthAmerica,Mississipi,0.0
6030,Tulsa Ok,Mississippi,Arkansas,1077,US,193252.9,191505.17,36.1406,-96.0064,-95.975,36.125, ,calibrated,01/01/1980 00:00',23/10/2023 00:00',24/10/2003 00:00',0.744368,0.191978,KGE,NorthAmerica,Mississipi,0.0003760599418574685
6031,Black Rock Ar,Mississippi,Black,1077,US,19085.7,19074.61,36.1042,-91.0973,-91.075,36.125, ,calibrated,01/01/1980 00:00',14/11/2023 00:00',15/11/2003 00:00',0.794646,0.0345026,KGEJSD,NorthAmerica,Mississipi,0.0
6033,Sidi Belatar,Chelif,Chelif,1077,DZ,43750.0,46226.62,36.02,0.27,0.275,36.025, ,calibrated,02/11/1994 00:00',01/09/2001 00:00',02/11/1994 00:00',0.727474,0.329738,KGE,Africa,Maghreb,0.0
6035,Wae Gwan,Naktong,Nakdong,1077,KR,11074.4,11058.5,36.0003,128.3944,128.375,35.975, ,calibrated,02/01/1995 00:00',01/01/2010 00:00',02/01/1995 00:00',0.706785,0.0966756,KGEJSD,Asia,Japan_China,0.0
6036,Near Ripley Ok,Mississippi,Cimarron,1077,US,46565.6,42788.16,35.9859,-96.9123,-96.925,36.025, ,calibrated,02/10/1987 00:00',04/10/2023 00:00',05/10/2003 00:00',0.619717,0.0716359,KGEJSD,NorthAmerica,Mississipi,0.0
6038,Near Dover Ok,Mississippi,Cimarron,1077,US,40696.7,37561.27,35.9517,-97.9145,-97.875,35.925, ,calibrated,01/01/1980 00:00',05/12/2023 00:00',06/12/2003 00:00',0.606433,0.106166,KGEJSD,NorthAmerica,Mississipi,0.0
6039,Near Canadian Tx,Mississippi,Canadian,1077,US,59222.9,57649.64,35.935,-100.3707,-100.325,35.925, ,calibrated,01/01/1980 00:00',12/12/2023 00:00',13/12/2003 00:00',0.41643,0.100981,KGEJSD,NorthAmerica,Mississipi,0.0
6040,Near Cameron Ariz,Colorado Pacific Ocean,Little Colorado,1077,US,68528.8,68062.27,35.9264,-111.5674,-111.575,35.925, ,calibrated,01/01/1980 00:00',24/09/2023 00:00',25/09/2003 00:00',0.698384,0.402782,KGE,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,0.0
6041,Otowi Bridge Nm,Bravo,Grande,1077,US,37037.0,36283.15,35.8747,-106.1422,-106.125,35.875, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',02/01/2004 00:00',0.657014,0.0208675,KGEJSD,CentralAmerica,All,0.0
6042,Fukawa  Tone North Branch,Tone,Tone,1077,JP,12458.0,12432.5,35.85,140.14,140.175,35.825, ,calibrated,02/01/1993 00:00',01/01/2004 00:00',02/01/1993 00:00',0.797271,0.162344,KGE,Asia,Japan_China,0.0
6043,Elgin Ferry Ar,Mississippi,Black,1077,US,21802.6,21948.22,35.7642,-91.2946,-91.275,35.775, ,calibrated,21/01/1999 00:00',09/01/2023 00:00',10/01/2003 00:00',0.767855,0.0403106,KGEJSD,NorthAmerica,Mississipi,0.0
6045,Newport Ar,Mississippi,White Trib. Mississippi,1077,US,51437.4,51713.33,35.6051,-91.2887,-91.275,35.625, ,calibrated,01/01/1980 00:00',13/11/2023 00:00',14/11/2003 00:00',0.795435,0.0264015,KGEJSD,NorthAmerica,Mississipi,0.0
6047,Near Wetumka Ok,Mississippi,North Canadian,1077,US,37011.1,38222.03,35.2656,-96.2061,-96.225,35.275, ,calibrated,01/01/1980 00:00',03/10/2023 00:00',04/10/2003 00:00',0.623587,0.0402472,KGEJSD,NorthAmerica,Mississipi,0.0
6048,Near Whitefield Ok,Mississippi,Canadian,1077,US,123221.8,122825.97,35.264,-95.2394,-95.225,35.275, ,calibrated,01/01/1980 00:00',03/10/2023 00:00',04/10/2003 00:00',0.483459,0.243828,KGE,NorthAmerica,Mississipi,0.0
6049,Savannah Tn,Mississippi,Tennessee,1077,US,85832.6,85828.57,35.2248,-88.2573,-88.275,35.225, ,calibrated,01/01/1980 00:00',08/03/2006 00:00',28/02/1986 00:00',0.754082,0.0150887,KGEJSD,NorthAmerica,Mississipi,0.0
6050,Chattanooga Tn,Mississippi,Tennessee,1077,US,55426.0,55597.95,35.0867,-85.2786,-85.275,35.075, ,calibrated,01/01/1980 00:00',01/12/2008 00:00',24/08/1988 00:00',0.685666,0.0234019,KGEJSD,NorthAmerica,Mississipi,0.0
6052,Huangheyan,Yellow _ Huang He,Yellow _ Huang He,1077,CN,21000.0,21113.1,34.9,98.2,98.225,34.875, ,calibrated,12/03/1980 00:00',01/01/1998 00:00',12/03/1980 00:00',0.650139,0.088193,KGEJSD,Asia,Japan_China,0.0
6054,Murray Dam Near Little Rock Ar,Mississippi,Arkansas,1077,US,409297.7,406796.63,34.7909,-92.359,-92.275,34.775, ,calibrated,01/01/1980 00:00',30/09/2022 00:00',01/10/2002 00:00',0.784895,0.112724,KGE,NorthAmerica,Mississipi,0.0001770356744064099
6055,Devalls Bluff Ar,Mississippi,White Trib. Mississippi,1077,US,60686.3,60508.51,34.7904,-91.446,-91.425,34.775, ,calibrated,02/10/1988 00:00',16/11/2023 00:00',31/10/2003 00:00',0.79876,0.0411883,KGEJSD,NorthAmerica,Mississipi,0.0
6056,Woodruff Az,Colorado Pacific Ocean,Little Colorado,1077,US,20906.5,20969.74,34.7828,-110.0443,-110.025,34.775, ,calibrated,01/01/1980 00:00',11/12/2023 00:00',03/10/2003 00:00',0.498835,0.501919,KGE,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,0.0
6058,Near Headrick Ok,Mississippi,North Fork Red,1077,US,10992.0,11814.69,34.6345,-99.0967,-99.075,34.675, ,calibrated,01/01/1980 00:00',02/10/2023 00:00',03/10/2003 00:00',0.514497,0.498865,KGE,NorthAmerica,Mississipi,0.0
6060,Whitesburg Al,Mississippi,Tennessee,1077,US,66329.9,66429.97,34.5717,-86.5581,-86.575,34.575, ,calibrated,01/01/1980 00:00',01/10/2005 00:00',17/06/1982 00:00',0.719684,0.0331458,KGEJSD,NorthAmerica,Mississipi,0.0
6061,Near Bernardo Nm,Bravo,Puerco,1077,US,19036.5,18872.32,34.4092,-106.8531,-106.875,34.425, ,calibrated,01/01/1980 00:00',09/12/2022 00:00',10/12/2002 00:00',0.615748,0.392641,KGE,CentralAmerica,All,0.0
6062,Lock 1 Near Kelly Nc,Cape Fear,Cape Fear,1077,US,13610.5,13578.55642,34.4043,-78.2936,-78.275,34.425, ,calibrated,01/01/1980 00:00',06/12/2023 00:00',05/12/2003 00:00',0.75132,0.0307997,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6064,Near Camden Sc,Santee,Wateree,1077,US,13131.3,13278.18445,34.2446,-80.654,-80.625,34.225, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',06/12/2003 00:00',0.688707,0.0320513,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6065,Below Alamo Dam Az,Colorado Pacific Ocean,Bill Williams,1077,US,11999.5,12095.55,34.2309,-113.6088,-113.625,34.225, ,calibrated,01/01/1980 00:00',08/11/2023 00:00',09/11/1983 00:00',0.687898,0.66701,KGE,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,0.0
6066,Peedee S C,Pee Dee,Pee Dee,1077,US,22869.7,22877.74925,34.2043,-79.5484,-79.575,34.175, ,calibrated,01/01/1980 00:00',30/09/2023 00:00',01/10/2003 00:00',0.810321,0.00643548,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6067,Near Rome Ga,Mobile River,Coosa,1077,US,10463.6,10398.19776,34.2004,-85.2566,-85.275,34.225, ,calibrated,01/01/1980 00:00',12/12/2023 00:00',13/12/2003 00:00',0.814039,0.0088434,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6068,Near Burkburnett Tx,Mississippi,Red of the South,1077,US,53276.3,53535.83,34.1101,-98.5317,-98.525,34.125, ,calibrated,01/01/1980 00:00',02/10/2023 00:00',03/10/2003 00:00',0.677592,0.0539343,KGEJSD,NorthAmerica,Mississipi,0.0
6069,Below Tangle Creek Abv Horseshoe Dam Az,Colorado Pacific Ocean,Rio Verde,1077,US,15174.8,14174.63,34.0731,-111.7163,-111.725,34.075, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',25/11/2003 00:00',0.81053,0.0727399,KGEJSD,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,0.0
6070,Columbia Sc,Santee,Congaree,1077,US,20331.5,20267.25376,33.9932,-81.0498,-81.025,33.975, ,calibrated,01/01/1980 00:00',07/12/2023 00:00',08/12/2003 00:00',0.748072,0.0215109,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6071,Arthur City Tx,Mississippi,Red of the South,1077,US,115335.3,115653.04,33.8751,-95.5019,-95.525,33.875, ,calibrated,01/01/1980 00:00',17/10/2023 00:00',18/10/2003 00:00',0.705898,0.137208,KGEJSD,NorthAmerica,Mississipi,0.0
6074,Near Gainesville Tx,Mississippi,Red of the South,1077,US,79725.4,79807.82,33.7279,-97.16,-97.175,33.725, ,calibrated,01/01/1980 00:00',10/10/2023 00:00',11/10/2003 00:00',0.693255,0.0525581,KGEJSD,NorthAmerica,Mississipi,0.0
6075,Money Ms,Mississippi,Tallahatchie,1077,US,13522.4,13504.96,33.6514,-90.2108,-90.225,33.725, ,calibrated,02/10/1995 00:00',01/10/2023 00:00',13/09/2003 00:00',0.741097,0.074818,KGEJSD,NorthAmerica,Mississipi,0.0
6076,Near Roosevelt Ariz,Colorado Pacific Ocean,Salt,1077,US,11152.5,11266.56,33.6195,-110.9215,-110.925,33.625, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',02/01/2004 00:00',0.721302,0.067039,KGEJSD,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,0.0
6077,Camden Ar,Mississippi,Ouachita,1077,US,13874.6,13494.14,33.5965,-92.8182,-92.825,33.575, ,calibrated,01/01/1980 00:00',16/11/2023 00:00',21/08/2003 00:00',0.598274,0.0705983,KGEJSD,NorthAmerica,Mississipi,0.0
6078,Seymour   Tx,Brazos,Brazos,1077,US,40243.4,32817.3,33.5809,-99.2676,-99.225,33.475, ,calibrated,01/01/1980 00:00',08/12/2023 00:00',09/12/2003 00:00',0.468017,0.129126,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6079,Index Ar,Mississippi,Red of the South,1077,US,124397.7,124840.3,33.5521,-94.0413,-94.075,33.575, ,calibrated,01/01/1982 00:00',20/10/2023 00:00',17/10/2003 00:00',0.70088,0.0916482,KGEJSD,NorthAmerica,Mississipi,0.0
6080,Columbus Ms,Mobile River,Tombigbee,1077,US,11559.2,11749.80096,33.4903,-88.4242,-88.475,33.475, ,calibrated,01/01/1980 00:00',01/10/1993 00:00',01/01/1980 00:00',0.659048,0.160596,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6081,Zhimenda,Yangtze _ Chang Jiang,Tongtian He,1077,CN,137704.0,135224.0,33.4333,96.6,96.675,33.425, ,calibrated,01/01/1980 00:00',01/01/1998 00:00',01/01/1980 00:00',0.839223,0.0670758,KGEJSD,Asia,Japan_China,0.054123251489139226
6082,Near Aspermont Tx,Brazos,Salt Fork Brazos,1077,US,13286.7,13188.91418,33.334,-100.2382,-100.225,33.325, ,calibrated,01/01/1980 00:00',17/08/2023 00:00',18/08/2003 00:00',0.352946,0.0857912,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6084,Spring Bank Ar,Mississippi,Red of the South,1077,US,147592.8,147545.9,33.0807,-93.8618,-93.825,33.075, ,calibrated,02/10/1997 00:00',15/02/2023 00:00',16/02/2003 00:00',0.766264,0.120054,KGEJSD,NorthAmerica,Mississipi,0.0
6086,Near South Bend   Tx,Brazos,Brazos,1077,US,58723.0,50274.16474,33.0243,-98.6439,-98.625,33.025, ,calibrated,01/01/1980 00:00',20/10/2023 00:00',21/10/2003 00:00',0.586583,0.125392,KGE,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6088,Near Lake Arthur Nm,Bravo,Pecos,1077,US,38228.4,43609.78,32.9884,-104.3227,-104.325,32.975, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',02/01/2004 00:00',0.352102,0.0791602,KGEJSD,CentralAmerica,All,0.0
6089,Fort Griffin,Brazos,Clear Fork Brazos,1077,US,10328.9,10322.24563,32.9346,-99.2245,-99.225,32.925, ,calibrated,01/01/1980 00:00',13/12/2023 00:00',14/12/2003 00:00',0.497111,0.468675,KGE,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6092,Below Yuma Main Canal Ww At Yuma   Az,Colorado Pacific Ocean,Colorado,1077,US,618715.0,618742.68,32.7317,-114.6319,-114.625,32.725, ,calibrated,01/01/1992 00:00',01/01/2024 00:00',01/01/1992 00:00',0.286914,0.362845,KGE,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,0.001985485615049164
6094,Agan Naharayim,Dead Sea,Jordan,1077,JO,10590.4,10224.91648,32.64,35.56,35.575,32.625, ,calibrated,01/10/1985 00:00',14/05/2000 00:00',01/10/1985 00:00',0.241072,0.265639,KGEJSD,Europe,SouthEastTurkeyIsraelDon,0.0
6095,Jordan Dam Near Wetumpka Al,Mobile River,Coosa,1077,US,26164.2,26164.5353,32.614,-86.255,-86.225,32.575, ,calibrated,01/01/1980 00:00',01/10/2013 00:00',03/08/1993 00:00',0.704778,0.0779193,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6096,Near Clyo Ga,Savannah,Savannah,1077,US,25511.5,25689.55085,32.5282,-81.2687,-81.275,32.525, ,calibrated,01/01/1986 00:00',01/01/2024 00:00',01/01/2004 00:00',0.617326,0.0389029,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6097,Demopolis Ld Near Coatopa Al,Mobile River,Tombigbee,1077,US,39847.2,40076.60749,32.5196,-87.8783,-87.875,32.525, ,calibrated,01/01/1980 00:00',09/10/2019 00:00',08/10/1999 00:00',0.755951,0.0186069,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6098,Below Steele Bayou Near Long Lake Ms,Mississippi,Yazoo,1077,US,34590.0,34330.53,32.4431,-90.9142,-90.925,32.425, ,calibrated,02/10/1995 00:00',01/10/2015 00:00',02/10/1995 00:00',0.675373,0.0253276,KGEJSD,NorthAmerica,Mississipi,0.0
6099,Vicksburg Ms,Mississippi,Mississippi,1077,US,2964255.0,2938305.25,32.315,-90.9058,-90.975,32.275, ,calibrated,01/01/1980 00:00',30/09/2022 00:00',09/08/2001 00:00',0.860364,0.0176404,KGEJSD,NorthAmerica,Mississipi,0.0016507474315073398
6102,Coffeeville Ld Near Coffeeville Al,Mobile River,Tombigbee,1077,US,47700.0,47911.32979,31.7585,-88.1292,-88.125,31.775, ,calibrated,01/01/1980 00:00',01/10/2021 00:00',14/07/2001 00:00',0.760838,0.0127284,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6103,Doctortown Ga,Altamaha,Altamaha,1077,US,35224.0,35217.18682,31.6547,-81.8279,-81.825,31.675, ,calibrated,01/01/1980 00:00',14/11/2022 00:00',14/11/2002 00:00',0.789413,0.0169911,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6104,Clairborne Ld Near Monroeville,Mobile River,Alabama,1077,US,55615.1,56968.82278,31.6115,-87.553,-87.575,31.575, ,calibrated,01/01/1983 00:00',01/10/2021 00:00',19/07/2001 00:00',0.771854,0.0398779,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6105,Near Monticello Ms,Pearl,Pearl,1077,US,12931.9,12848.64614,31.5536,-90.0878,-90.075,31.575, ,calibrated,01/01/1980 00:00',18/12/2023 00:00',25/04/2001 00:00',0.644786,0.058684,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6106,Paint Rock Tx,Colorado Caribbean Sea,Concho,1077,US,17026.7,16940.50816,31.516,-99.9195,-99.925,31.525, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',02/01/2004 00:00',0.313189,0.301424,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6110,Bainbridge Ga,Apalachicola,Flint,1077,US,19606.3,19558.08051,30.9116,-84.5799,-84.625,30.875, ,calibrated,14/07/2001 00:00',24/10/2023 00:00',24/10/2003 00:00',0.822647,0.0125176,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6111,Near Bogalusa La,Pearl,Pearl,1077,US,17024.1,17204.61312,30.7932,-89.8209,-89.825,30.775, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',02/01/2004 00:00',0.647661,0.053044,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6112,Tiane,Zhu,Hongshui,1077,CN,105535.0,90035.82259,24.9749,107.1825,107.175,24.975, ,calibrated,01/01/1980 00:00',01/01/1998 00:00',01/01/1980 00:00',0.818206,0.0457827,KGEJSD,Asia,MekongVietnamCoastIrrawaddy,0.0
6113,Llano Tx,Colorado Caribbean Sea,Llano,1077,US,10870.2,10724.10214,30.7513,-98.6698,-98.675,30.775, ,calibrated,01/01/1980 00:00',11/12/2023 00:00',29/11/2003 00:00',0.157497,0.528473,KGE,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6116,Graham Ferry Ms,Coastal,Pascagoula,1077,US,21248.4,21455.3047,30.6106,-88.6411,-88.675,30.625, ,calibrated,02/10/1993 00:00',01/10/2009 00:00',02/10/1993 00:00',0.659127,0.0310326,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6117,Near Bruce Fla,Coastal,Choctawhatchee,1077,US,11354.6,11271.57043,30.451,-85.8983,-85.875,30.525, ,calibrated,01/01/1980 00:00',21/12/2022 00:00',22/12/2002 00:00',0.692789,0.0359077,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6119,Romayor Tex,Trinity,Trinity,1077,US,44511.7,44176.19149,30.4252,-94.8508,-94.825,30.425, ,calibrated,01/01/1987 00:00',18/10/2023 00:00',19/10/2003 00:00',0.624832,0.166467,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6120,Evadale Tex,Sabine,Neches,1077,US,20593.0,20497.06598,30.3558,-94.0932,-94.125,30.325, ,calibrated,01/01/1980 00:00',02/10/2023 00:00',03/10/2003 00:00',0.659518,0.0490565,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6122,Near Ruliff Tex,Sabine,Sabine,1077,US,24162.1,24340.19123,30.3038,-93.7438,-93.775,30.325, ,calibrated,01/01/1980 00:00',03/10/2023 00:00',04/10/2003 00:00',0.517117,0.160608,KGE,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6125,Branford Fla,Suwannee,Suwannee,1077,US,20409.2,20081.85446,29.9558,-82.9276,-82.925,29.925, ,calibrated,01/01/1980 00:00',02/10/2023 00:00',03/10/2003 00:00',0.691693,0.0618044,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6126,Near Sumatra Fla,Apalachicola,Apalachicola,1077,US,49728.0,49625.30918,29.9494,-85.0155,-85.025,29.925, ,calibrated,01/01/1980 00:00',12/10/2021 00:00',09/10/2001 00:00',0.838173,0.0363731,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6127,Near Bell Fla,Suwannee,Suwannee,1077,US,24320.1,24416.47718,29.7913,-82.9243,-82.925,29.825, ,calibrated,05/08/2000 00:00',03/10/2023 00:00',04/10/2003 00:00',0.749021,0.0232271,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6128,Morgan City La,Coastal,Lower Atchafalaya,1077,US,,253157.08,29.7,-91.2,-91.225,29.725, ,calibrated,06/06/1993 00:00',22/11/2015 00:00',06/06/1993 00:00',0.540461,0.0613705,KGEJSD,NorthAmerica,Mississipi,0.0
6129,Richmond Tex,Brazos,Brazos,1077,US,116827.1,108102.6806,29.5825,-95.7577,-95.675,29.575, ,calibrated,01/01/1983 00:00',13/10/2023 00:00',14/10/2003 00:00',0.723543,0.0454004,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6130,Agauas Abajo Del Conchos En Ojinaga,Bravo,Grande,1077,MX,71964.0,67281.83,29.57,-104.45,-104.475,29.575, ,calibrated,01/01/1980 00:00',01/01/1997 00:00',01/01/1980 00:00',0.668865,0.0772391,KGEJSD,CentralAmerica,All,0.0
6131,Wharton Tex,Colorado Caribbean Sea,Colorado,1077,US,108788.0,107676.9751,29.3091,-96.1038,-96.125,29.325, ,calibrated,01/01/1989 00:00',06/10/2023 00:00',07/10/2003 00:00',0.621114,0.0278759,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6132,Victoria Tx,San Antonio,Guadalupe,1077,US,13462.8,13462.86182,28.793,-97.013,-97.025,28.775, ,calibrated,01/01/1980 00:00',05/10/2023 00:00',06/10/2003 00:00',0.628207,0.0983255,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6133,Goliard Tx,San Antonio,San Antonio,1077,US,10155.4,10198.81882,28.6497,-97.3847,-97.375,28.625, ,calibrated,01/01/1980 00:00',12/12/2023 00:00',12/12/2003 00:00',0.667505,0.219496,KGE,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6134,Chisapani,Ganges,Ghaghara,1080,NP,42890.0,45736.1,28.64,81.29,81.275,28.675, ,calibrated,01/01/1980 00:00',01/01/2010 00:00',14/04/1989 00:00',0.862229,0.0308816,KGEJSD,Asia,GangesBrahmaputra,0.23579288348356495
6135,Luning,Yangtze _ Chang Jiang,Yalong Jiang,1077,CN,58943.0,107901.5,28.5,101.8333,101.875,28.475, ,calibrated,02/01/1981 00:00',01/01/2001 00:00',02/01/1981 00:00',0.925672,0.0146048,KGEJSD,Asia,Japan_China,0.016216278882199325
6136,Near Three Rivers Tx,Nueces,Nueces,1077,US,39956.0,39989.28486,28.4275,-98.1781,-98.175,28.425, ,calibrated,01/01/1981 00:00',18/12/2023 00:00',19/12/2003 00:00',0.677147,0.113815,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6137,Near Tilden Tx,Nueces,Nueces,1077,US,20960.9,21011.12218,28.3089,-98.5572,-98.575,28.275, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',20/12/2003 00:00',0.591415,0.0492881,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6138,Near Mathis Tex,Nueces,Nueces,1077,US,43149.4,43143.81107,28.0383,-97.8603,-97.775,27.925, ,calibrated,01/01/1980 00:00',06/11/2023 00:00',07/11/2003 00:00',0.612583,0.169711,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,0.0
6141,Progreso,Bravo,Salado,1077,MX,23086.0,22119.36,27.425,-100.9833,-100.975,27.425, ,calibrated,01/01/1980 00:00',31/10/1992 00:00',01/01/1980 00:00',0.638444,0.42041,KGEJSD,CentralAmerica,All,0.0
6142,Pipeline Crossing Below Laredo Tx,Bravo,Grande,1077,US,332770.8,378357.71,27.4003,-99.4883,-99.475,27.425, ,calibrated,28/09/1997 00:00',22/10/2007 00:00',28/09/1997 00:00',0.454613,0.0541962,KGEJSD,CentralAmerica,All,0.0
6143,Hkamti,Irrawaddy,Chindwin,1077,MM,27420.0,27422.09536,26.0,95.7,95.725,25.975, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',02/01/2004 00:00',0.908284,0.0594556,KGEJSD,Asia,MekongVietnamCoastIrrawaddy,0.0
6144,San Miguel Zapotitlan,Fuerte,Fuerte Nuevo,1077,MX,34247.0,34171.05,25.9542,-109.0458,-109.075,25.975, ,calibrated,01/01/1980 00:00',31/10/1989 00:00',01/01/1980 00:00',0.141732,0.446631,KGE,CentralAmerica,All,0.0
6145,Matamoros,Bravo,Grande,1077,US,450902.0,490796.94,25.9,-97.52,-97.525,25.975, ,calibrated,01/01/1980 00:00',31/12/1993 00:00',01/01/1980 00:00',-0.0773291,0.112344,KGE,CentralAmerica,All,0.0
